ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Data_Base
1,2023-06-08,São Paulo,Mouse Gamer,120.0,1,Cliente_4095,2025-01-01
36886,2023-09-12,Belo Horizonte,Notebook HP,3200.0,1,Cliente_7544
36887,2023-02-25,Salvador,iPhone 14,5500.0,1,Cliente_10087
36888,2024-04-29,Rio de Janeiro,Cabo HDMI,40.0,1,Cliente_3145
36889,2024-02-10,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_3766
36890,2023-08-18,Recife,iPhone 14,5500.0,2,Cliente_6515
36891,2023-01-24,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_23198
36892,2024-05-05,Porto Alegre,Mouse Gamer,120.0,5,Cliente_22717
36893,2023-05-12,Rio de Janeiro,Smartphone Samsung,2200.0,2,Cliente_3665
36894,2023-12-19,Rio de Janeiro,Mouse Gamer,120.0,1,Cliente_26741
36895,2023-12-18,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_362
36896,2023-05-24,São Paulo,"Monitor 27""",1200.0,1,Cliente_23009
36897,2024-06-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_2447
36898,2024-12-02,Porto Alegre,iPhone 14,5500.0,1,Cliente_21553
36899,2023-09-06,São Paulo,"Monitor 27""",1200.0,1,Cliente_22251
36900,2024-01-31,RIO DE JANEIRO,Notebook HP,3200.0,1,Cliente_15014
36901,2023-07-06,Salvador,Teclado Mecânico,250.0,1,Cliente_17903
36902,2023-05-27,Salvador,Teclado Mecânico,250.0,1,Cliente_9389
36903,2024-07-13,Recife,iPhone 14,5500.0,2,Cliente_16293
36904,2023-05-26,São Paulo,iPhone 14,5500.0,1,Cliente_7173
36905,2024-09-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_22293
36906,2024-02-22,Recife,Mouse Gamer,120.0,1,Cliente_8209
36907,2023-12-31,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_747
36908,2023-07-04,Salvador,Cabo HDMI,40.0,1,Cliente_5576
36909,2024-12-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_25386
36910,2024-11-26,São Paulo,"Monitor 27""",1200.0,2,Cliente_23281
36911,2024-08-06,Curitiba,iPhone 14,5500.0,1,Cliente_16591
36912,2024-09-04,São Paulo,Smartphone Samsung,2200.0,5,Cliente_28261
36913,2023-06-02,Recife,Mouse Gamer,120.0,1,Cliente_15333
36914,2024-11-16,,Cabo HDMI,40.0,5,Cliente_3981
36915,2023-08-30,Salvador,Smartphone Samsung,2200.0,1,Cliente_524
36916,2024-12-08,Rio de Janeiro,"Monitor 27""",1200.0,5,Cliente_17267
36917,2023-08-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_28892
36918,2023-11-15,Porto Alegre,Notebook HP,3200.0,1,Cliente_27085
36919,2024-01-30,Porto Alegre,Notebook HP,3200.0,1,Cliente_10339
36920,2024-11-19,Belo Horizonte,Notebook HP,3200.0,1,Cliente_17531
36921,2023-05-29,Salvador,iPhone 14,5500.0,2,Cliente_19138
36922,2023-11-03,Salvador,iPhone 14,5500.0,2,Cliente_1928
36923,2023-11-10,Curitiba,iPhone 14,5500.0,1,Cliente_2459
36924,2023-05-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_19747
36925,2023-05-21,Belo Horizonte,iPhone 14,5500.0,1,Cliente_10227
36926,2023-10-17,Curitiba,"Monitor 27""",1200.0,1,Cliente_25549
36927,2023-04-07,Salvador,Cabo HDMI,40.0,1,Cliente_1962
36928,2023-10-27,Recife,Smartphone Samsung,2200.0,1,Cliente_16015
36929,2023-11-24,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_3404
36930,2023-12-12,Salvador,Cabo HDMI,40.0,1,Cliente_10809
36931,2023-03-10,  São Paulo ,Smartphone Samsung,2200.0,1,Cliente_9163
36932,2023-01-21,Rio de Janeiro,"Monitor 27""",1200.0,2,Cliente_18315
36933,2024-12-20,Recife,Notebook HP,3200.0,1,Cliente_9382
36934,2023-01-18,Curitiba,Notebook Dell,3500.0,1,Cliente_1286
36935,2024-12-08,São Paulo,iPhone 14,5500.0,1,Cliente_16806
36936,2024-07-26,Curitiba,Notebook Dell,3500.0,1,Cliente_16521
36937,2023-08-31,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_18263
36938,2023-04-12,Belo Horizonte,Notebook HP,3200.0,1,Cliente_8817
36939,2024-04-18,RIO DE JANEIRO,Notebook Dell,3500.0,2,Cliente_9899
36940,2023-10-16,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_10963
36941,2024-08-30,Recife,Notebook HP,3200.0,2,Cliente_718
36942,2024-04-01,Curitiba,Cabo HDMI,40.0,2,Cliente_3679
36943,2023-04-24,Curitiba,Smartphone Samsung,2200.0,1,Cliente_7162
36944,2023-09-24,Recife,"Monitor 27""",1200.0,1,Cliente_27452
36945,2023-11-17,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_2629
36946,2024-10-24,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_24291
36947,2024-05-28,Recife,Cabo HDMI,40.0,1,Cliente_25556
36948,2023-06-05,RIO DE JANEIRO,iPhone 14,5500.0,2,Cliente_29728
36949,2024-08-24,Salvador,Notebook HP,3200.0,1,Cliente_7603
36950,2023-11-15,Salvador,Mouse Gamer,120.0,2,Cliente_22912
36951,2024-01-14,  São Paulo ,Mouse Gamer,120.0,2,Cliente_3860
36952,2023-12-15,São Paulo,Notebook Dell,3500.0,5,Cliente_800
36953,2024-09-25,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_15169
36954,2024-07-17,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_1447
36955,2024-10-06,  São Paulo ,Cabo HDMI,40.0,1,Cliente_21785
36956,2024-12-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26644
36957,2024-07-04,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_13874
36958,2024-11-05,  São Paulo ,iPhone 14,5500.0,1,Cliente_1344
36959,2023-11-04,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_23028
36960,2024-10-15,Salvador,iPhone 14,5500.0,1,Cliente_27118
36961,2023-03-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_11406
36962,2024-09-13,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_26207
36963,2023-12-19,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_26507
36964,2024-03-18,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_23052
36965,2024-06-09,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_27658
36966,2024-02-06,,Notebook HP,3200.0,1,Cliente_23101
36967,2023-02-09,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_21595
36968,2024-05-29,Recife,iPhone 14,5500.0,1,Cliente_13532
36969,2023-11-03,Recife,Smartphone Samsung,2200.0,1,Cliente_14415
36970,2023-09-27,Salvador,Teclado Mecânico,250.0,1,Cliente_9403
36971,2024-07-25,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_7125
36972,2023-06-01,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_9791
36973,2024-03-24,Rio de Janeiro,Notebook HP,3200.0,5,Cliente_3081
36974,2024-01-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_6751
36975,2023-12-16,Rio de Janeiro,"Monitor 27""",1200.0,1,Cliente_767
36976,2023-09-17,Salvador,"Monitor 27""",1200.0,3,Cliente_4685
36977,2023-07-21,Porto Alegre,Cabo HDMI,40.0,1,Cliente_2398
36978,2024-01-18,Salvador,Cabo HDMI,40.0,1,Cliente_18913
36979,2023-12-16,Salvador,Teclado Mecânico,250.0,5,Cliente_24063
36980,2023-11-12,,iPhone 14,5500.0,1,Cliente_27207
36981,2024-08-18,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_19341
36982,2024-02-21,Salvador,"Monitor 27""",1200.0,1,Cliente_15626
36983,2024-02-10,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_15384
36984,2024-04-13,Porto Alegre,Notebook HP,3200.0,2,Cliente_5401
36985,2024-03-27,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_24683
36986,2023-04-22,Porto Alegre,iPhone 14,5500.0,1,Cliente_6747
36987,2024-04-09,Curitiba,Mouse Gamer,120.0,3,Cliente_28648
36988,2023-03-06,Curitiba,Teclado Mecânico,250.0,3,Cliente_13647
36989,2023-08-04,São Paulo,Teclado Mecânico,250.0,1,Cliente_11215
36990,2023-12-03,Salvador,Notebook HP,3200.0,1,Cliente_23708
36991,2024-10-30,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_564
36992,2023-01-07,São Paulo,"Monitor 27""",1200.0,2,Cliente_2744
36993,2023-12-08,RIO DE JANEIRO,Notebook HP,3200.0,3,Cliente_4518
36994,2024-06-08,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_3971
36995,2024-10-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_8938
36996,2024-10-16,Curitiba,iPhone 14,5500.0,1,Cliente_12897
36997,2023-12-12,Porto Alegre,Notebook HP,3200.0,1,Cliente_19219
36998,2023-08-06,Curitiba,iPhone 14,5500.0,1,Cliente_295
36999,2023-06-23,Curitiba,Cabo HDMI,40.0,1,Cliente_14735
37000,2024-12-09,Porto Alegre,Cabo HDMI,40.0,1,Cliente_26939
37001,2023-10-01,São Paulo,Mouse Gamer,120.0,1,Cliente_2837
37002,2024-06-05,  São Paulo ,Mouse Gamer,120.0,1,Cliente_11199
37003,2024-01-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25777
37004,2024-09-26,Recife,"Monitor 27""",1200.0,1,Cliente_10657
37005,2023-05-11,Belo Horizonte,iPhone 14,5500.0,1,Cliente_7135
37006,2023-12-23,Recife,"Monitor 27""",1200.0,1,Cliente_21762
37007,2024-09-17,Recife,Mouse Gamer,120.0,1,Cliente_19720
37008,2023-07-11,Porto Alegre,iPhone 14,5500.0,2,Cliente_3633
37009,2024-04-08,Salvador,Notebook Dell,3500.0,1,Cliente_22875
37010,2024-01-07,,Mouse Gamer,120.0,2,Cliente_25067
37011,2023-12-03,Salvador,Notebook Dell,3500.0,1,Cliente_8022
37012,2024-12-25,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_22705
37013,2023-01-29,Salvador,Mouse Gamer,120.0,3,Cliente_18486
37014,2024-06-15,Curitiba,iPhone 14,5500.0,1,Cliente_1090
37015,2023-05-02,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_27542
37016,2023-07-18,Recife,Teclado Mecânico,250.0,1,Cliente_11121
37017,2024-05-12,Salvador,"Monitor 27""",1200.0,1,Cliente_24671
37018,2024-12-21,Rio de Janeiro,Notebook Dell,3500.0,5,Cliente_13319
37019,2023-05-24,Salvador,"Monitor 27""",1200.0,2,Cliente_28822
37020,2023-03-30,Recife,iPhone 14,5500.0,1,Cliente_26486
37021,2024-02-22,Salvador,"Monitor 27""",1200.0,1,Cliente_13118
37022,2023-10-06,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_10887
37023,2024-05-03,Recife,Notebook Dell,3500.0,1,Cliente_28195
37024,2024-05-02,Curitiba,Mouse Gamer,120.0,1,Cliente_4009
37025,2024-11-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_23849
37026,2024-07-01,Curitiba,Notebook HP,3200.0,1,Cliente_26588
37027,2023-08-04,Recife,Smartphone Samsung,2200.0,1,Cliente_25440
37028,2023-09-24,Salvador,iPhone 14,5500.0,2,Cliente_1122
37029,2024-05-28,Porto Alegre,iPhone 14,5500.0,1,Cliente_9312
37030,2023-08-16,Salvador,iPhone 14,5500.0,2,Cliente_20761
37031,2023-08-12,Recife,Smartphone Samsung,2200.0,1,Cliente_8019
37032,2024-08-20,  São Paulo ,Notebook HP,3200.0,1,Cliente_572
37033,2023-06-24,Curitiba,Teclado Mecânico,250.0,1,Cliente_12572
37034,2023-12-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_23136
37035,2023-05-21,Salvador,Teclado Mecânico,250.0,1,Cliente_1618
37036,2024-03-01,Recife,Cabo HDMI,40.0,1,Cliente_3336
37037,2023-07-06,Belo Horizonte,iPhone 14,5500.0,1,Cliente_12877
37038,2024-05-22,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_6538
37039,2023-09-15,Porto Alegre,Notebook Dell,3500.0,1,Cliente_16081
37040,2023-01-15,Rio de Janeiro,Teclado Mecânico,250.0,1,Cliente_8410
37041,2024-12-18,Recife,Notebook Dell,3500.0,1,Cliente_20604
37042,2023-12-16,Recife,Notebook Dell,3500.0,1,Cliente_22195
37043,2024-05-06,Porto Alegre,Mouse Gamer,120.0,1,Cliente_29332
37044,2024-09-29,RIO DE JANEIRO,Teclado Mecânico,250.0,2,Cliente_20088
37045,2024-12-13,São Paulo,iPhone 14,5500.0,1,Cliente_23422
37046,2024-02-25,Recife,Smartphone Samsung,2200.0,2,Cliente_17155
37047,2023-01-25,Belo Horizonte,iPhone 14,5500.0,5,Cliente_23328
37048,2024-02-29,  São Paulo ,Notebook Dell,3500.0,2,Cliente_24516
37049,2023-07-31,São Paulo,Notebook Dell,3500.0,1,Cliente_7011
37050,2023-11-16,São Paulo,iPhone 14,5500.0,1,Cliente_13318
37051,2023-09-28,Recife,Smartphone Samsung,2200.0,1,Cliente_21139
37052,2024-07-23,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_23979
37053,2023-12-27,São Paulo,Mouse Gamer,120.0,1,Cliente_5605
37054,2024-10-02,Curitiba,"Monitor 27""",1200.0,5,Cliente_8451
37055,2023-05-14,Recife,Notebook HP,3200.0,1,Cliente_22620
37056,2024-09-03,Recife,Notebook Dell,3500.0,5,Cliente_29267
37057,2023-04-05,RIO DE JANEIRO,Cabo HDMI,40.0,2,Cliente_22850
37058,2023-07-20,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_29282
37059,2023-02-24,  São Paulo ,Teclado Mecânico,250.0,1,Cliente_26693
37060,2023-10-29,Recife,Mouse Gamer,120.0,5,Cliente_16350
37061,2024-08-29,Salvador,Notebook Dell,3500.0,1,Cliente_25351
37062,2023-04-09,Porto Alegre,Notebook HP,3200.0,1,Cliente_3547
37063,2023-10-09,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_26942
37064,2023-05-03,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_7917
37065,2024-03-02,Porto Alegre,Mouse Gamer,120.0,1,Cliente_20124
37066,2024-05-11,Recife,Mouse Gamer,120.0,1,Cliente_24410
37067,2023-08-23,Recife,Smartphone Samsung,2200.0,1,Cliente_25758
37068,2024-01-21,Belo Horizonte,"Monitor 27""",1200.0,3,Cliente_4904
37069,2023-10-09,Salvador,iPhone 14,5500.0,2,Cliente_8503
37070,2023-10-25,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_28263
37071,2024-06-14,Curitiba,Mouse Gamer,120.0,1,Cliente_6682
37072,2023-05-14,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_26059
37073,2023-12-15,Salvador,iPhone 14,5500.0,2,Cliente_17702
37074,2023-12-08,Salvador,Smartphone Samsung,2200.0,1,Cliente_7641
37075,2024-07-08,Curitiba,Cabo HDMI,40.0,2,Cliente_2579
37076,2024-12-18,Recife,Smartphone Samsung,2200.0,1,Cliente_19768
37077,2024-07-06,São Paulo,Cabo HDMI,40.0,1,Cliente_7489
37078,2024-11-13,Porto Alegre,Cabo HDMI,40.0,3,Cliente_17987
37079,2024-11-06,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_15590
37080,2024-09-30,Porto Alegre,Notebook HP,3200.0,2,Cliente_4312
37081,2023-02-05,  São Paulo ,Cabo HDMI,40.0,1,Cliente_13619
37082,2023-12-28,Rio de Janeiro,Mouse Gamer,120.0,5,Cliente_21671
37083,2023-05-22,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_13660
37084,2024-09-03,Curitiba,Notebook Dell,3500.0,1,Cliente_20858
37085,2024-03-14,Belo Horizonte,Notebook HP,3200.0,1,Cliente_25176
37086,2023-07-20,Curitiba,Cabo HDMI,40.0,2,Cliente_10520
37087,2023-07-17,Rio de Janeiro,iPhone 14,5500.0,1,Cliente_19808
37088,2023-11-16,Salvador,Notebook Dell,3500.0,2,Cliente_552
37089,2024-12-27,Rio de Janeiro,Notebook HP,3200.0,1,Cliente_21175
37090,2023-10-15,Curitiba,iPhone 14,5500.0,1,Cliente_14716
37091,2023-03-20,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_10974
37092,2023-06-27,Recife,"Monitor 27""",1200.0,5,Cliente_29724
37093,2024-05-24,Recife,Mouse Gamer,120.0,1,Cliente_1795
37094,2024-07-23,Recife,Teclado Mecânico,250.0,1,Cliente_5500
37095,2024-07-24,Porto Alegre,Teclado Mecânico,250.0,2,Cliente_14074
37096,2024-06-03,Rio de Janeiro,Teclado Mecânico,250.0,2,Cliente_15116
37097,2024-07-02,Porto Alegre,Cabo HDMI,40.0,1,Cliente_940
37098,2024-07-24,Curitiba,"Monitor 27""",1200.0,1,Cliente_20234
37099,2023-08-16,RIO DE JANEIRO,Mouse Gamer,120.0,1,Cliente_5179
37100,2023-09-04,Belo Horizonte,Notebook HP,3200.0,5,Cliente_11805
37101,2024-04-20,Porto Alegre,Mouse Gamer,120.0,2,Cliente_20040
37102,2023-06-08,São Paulo,Smartphone Samsung,2200.0,1,Cliente_28683
37103,2024-06-22,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_621
37104,2023-10-04,,Notebook HP,3200.0,3,Cliente_6465
37105,2024-01-02,Salvador,Smartphone Samsung,2200.0,1,Cliente_20744
37106,2023-11-02,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_26942
37107,2024-04-19,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_25837
37108,2023-04-02,  São Paulo ,Teclado Mecânico,250.0,5,Cliente_17792
37109,2023-01-08,Recife,Smartphone Samsung,2200.0,1,Cliente_27786
37110,2024-05-14,Curitiba,Notebook Dell,3500.0,1,Cliente_1783
37111,2024-07-03,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_208
37112,2023-07-31,São Paulo,Smartphone Samsung,2200.0,1,Cliente_12967
37113,2023-03-17,Belo Horizonte,iPhone 14,5500.0,1,Cliente_19973
37114,2024-05-19,São Paulo,Teclado Mecânico,250.0,5,Cliente_15913
37115,2023-02-01,RIO DE JANEIRO,Notebook HP,3200.0,5,Cliente_19950
37116,2023-02-11,Curitiba,Notebook Dell,3500.0,1,Cliente_10368
37117,2023-03-02,Rio de Janeiro,Mouse Gamer,120.0,3,Cliente_20713
37118,2023-11-16,Salvador,Smartphone Samsung,2200.0,1,Cliente_2049
37119,2023-11-24,Porto Alegre,Cabo HDMI,40.0,1,Cliente_22383
37120,2023-11-17,São Paulo,iPhone 14,5500.0,2,Cliente_23252
37121,2024-07-04,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_5119
37122,2023-08-23,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_7428
37123,2024-06-23,Porto Alegre,Cabo HDMI,40.0,2,Cliente_353
37124,2023-10-28,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_3207
37125,2024-03-11,Recife,Mouse Gamer,120.0,1,Cliente_10370
37126,2024-03-06,Recife,iPhone 14,5500.0,10,Cliente_20911
37127,2024-11-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_19917
37128,2023-01-11,,iPhone 14,5500.0,1,Cliente_18361
37129,2023-04-24,Porto Alegre,Notebook Dell,3500.0,1,Cliente_10719
37130,2023-01-01,Porto Alegre,Cabo HDMI,40.0,1,Cliente_22886
37131,2023-01-10,Recife,Smartphone Samsung,2200.0,1,Cliente_915
37132,2024-08-29,Recife,Mouse Gamer,120.0,2,Cliente_23004
37133,2024-03-04,RIO DE JANEIRO,"Monitor 27""",1200.0,1,Cliente_9535
37134,2023-11-30,RIO DE JANEIRO,iPhone 14,5500.0,2,Cliente_5623
37135,2023-10-19,Porto Alegre,Cabo HDMI,40.0,2,Cliente_21055
37136,2023-04-28,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_1484
37137,2023-12-05,Salvador,Cabo HDMI,40.0,2,Cliente_5898
37138,2023-04-24,Porto Alegre,Notebook HP,3200.0,1,Cliente_7020
37139,2024-10-31,Belo Horizonte,Mouse Gamer,120.0,2,Cliente_27826
37140,2023-06-15,Recife,Smartphone Samsung,2200.0,1,Cliente_2340
37141,2024-02-14,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_17374
37142,2023-10-04,Recife,Cabo HDMI,40.0,1,Cliente_5921
37143,2023-04-26,Recife,"Monitor 27""",1200.0,1,Cliente_22166
37144,2024-04-11,Curitiba,Teclado Mecânico,250.0,1,Cliente_1480
37145,2024-08-10,Recife,iPhone 14,5500.0,1,Cliente_11255
37146,2024-09-28,Belo Horizonte,Teclado Mecânico,250.0,2,Cliente_16008
37147,2023-06-04,Curitiba,"Monitor 27""",1200.0,1,Cliente_22178
37148,2024-09-02,RIO DE JANEIRO,Mouse Gamer,120.0,2,Cliente_28563
37149,2023-04-24,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_760
37150,2023-03-17,São Paulo,iPhone 14,5500.0,1,Cliente_18623
37151,2023-07-18,RIO DE JANEIRO,"Monitor 27""",1200.0,2,Cliente_17751
37152,2023-07-20,Porto Alegre,Notebook Dell,3500.0,1,Cliente_27808
37153,2024-01-11,  São Paulo ,Notebook Dell,3500.0,1,Cliente_27549
37154,2023-07-05,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_20436
37155,2023-12-03,Rio de Janeiro,Notebook Dell,3500.0,1,Cliente_18650
37156,2024-12-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_19126
37157,2023-02-02,São Paulo,Mouse Gamer,120.0,1,Cliente_18895
37158,2024-01-14,Rio de Janeiro,"Monitor 27""",1200.0,1,Cliente_15718
37159,2024-10-23,Recife,Notebook Dell,3500.0,1,Cliente_23378
37160,2023-10-06,Salvador,Notebook HP,3200.0,2,Cliente_28194
37161,2024-08-23,Belo Horizonte,"Monitor 27""",1200.0,2,Cliente_12707
37162,2024-04-14,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_22578
37163,2024-11-07,Curitiba,Notebook HP,3200.0,1,Cliente_26993
37164,2024-11-20,RIO DE JANEIRO,Notebook Dell,3500.0,1,Cliente_17952
37165,2023-07-24,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_20911
37166,2023-08-03,São Paulo,iPhone 14,5500.0,1,Cliente_6734
37167,2023-07-06,Rio de Janeiro,"Monitor 27""",1200.0,1,Cliente_20072
37168,2023-07-28,Porto Alegre,iPhone 14,5500.0,1,Cliente_14433
37169,2023-09-01,São Paulo,Teclado Mecânico,250.0,1,Cliente_9644
37170,2024-09-20,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_17533
37171,2024-07-13,  São Paulo ,Notebook HP,3200.0,2,Cliente_4233
37172,2024-09-05,São Paulo,Cabo HDMI,40.0,1,Cliente_7020
37173,2023-05-09,Rio de Janeiro,iPhone 14,5500.0,1,Cliente_3077
37174,2024-12-18,Curitiba,Cabo HDMI,40.0,1,Cliente_7203
37175,2024-07-08,Salvador,Smartphone Samsung,2200.0,1,Cliente_16784
37176,2023-02-16,Salvador,iPhone 14,5500.0,1,Cliente_27190
37177,2023-08-05,São Paulo,iPhone 14,5500.0,5,Cliente_22524
37178,2024-09-19,Rio de Janeiro,Smartphone Samsung,2200.0,1,Cliente_7366
37179,2024-11-02,Recife,Cabo HDMI,40.0,2,Cliente_1291
37180,2024-05-25,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_23634
37181,2024-09-15,Recife,iPhone 14,5500.0,2,Cliente_13633
37182,2024-12-28,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_14617
37183,2023-02-01,Salvador,iPhone 14,5500.0,2,Cliente_6124
37184,2023-01-14,Salvador,Mouse Gamer,120.0,1,Cliente_3002
37185,2023-09-20,Salvador,Cabo HDMI,40.0,1,Cliente_8491
37186,2024-12-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_2776
37187,2024-01-15,Rio de Janeiro,Mouse Gamer,120.0,2,Cliente_24280
37188,2024-04-06,Porto Alegre,Mouse Gamer,120.0,2,Cliente_16902
37189,2024-08-16,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27027
37190,2023-11-27,Porto Alegre,Mouse Gamer,120.0,1,Cliente_22523
37191,2023-12-25,  São Paulo ,iPhone 14,5500.0,1,Cliente_5476
37192,2024-11-11,Porto Alegre,Cabo HDMI,40.0,1,Cliente_13071
37193,2024-07-20,Porto Alegre,Notebook Dell,3500.0,1,Cliente_4264
37194,2023-03-19,Recife,"Monitor 27""",1200.0,1,Cliente_28267
37195,2023-01-24,Curitiba,iPhone 14,5500.0,2,Cliente_287
37196,2023-09-03,  São Paulo ,Notebook HP,3200.0,3,Cliente_2352
37197,2023-09-22,Salvador,Smartphone Samsung,2200.0,1,Cliente_28999
37198,2024-11-09,Recife,iPhone 14,5500.0,10,Cliente_16732
37199,2024-04-18,Curitiba,"Monitor 27""",1200.0,2,Cliente_13615
37200,2023-03-18,  São Paulo ,Mouse Gamer,120.0,1,Cliente_29565
37201,2023-03-04,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_16291
37202,2024-06-03,Belo Horizonte,Notebook HP,3200.0,1,Cliente_1730
37203,2024-08-13,Recife,Mouse Gamer,120.0,1,Cliente_21960
37204,2024-05-22,São Paulo,Notebook HP,3200.0,3,Cliente_15562
37205,2024-11-09,Salvador,Teclado Mecânico,250.0,5,Cliente_15644
37206,2023-06-21,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_5895
37207,2023-06-19,Curitiba,iPhone 14,5500.0,1,Cliente_14571
37208,2024-05-13,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_21723
37209,2024-01-22,Porto Alegre,Mouse Gamer,120.0,1,Cliente_1598
37210,2024-01-07,Recife,Cabo HDMI,40.0,2,Cliente_16369
37211,2023-08-24,RIO DE JANEIRO,"Monitor 27""",1200.0,5,Cliente_3815
37212,2023-02-10,Curitiba,Cabo HDMI,40.0,5,Cliente_1085
37213,2024-04-17,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_18336
37214,2024-04-22,  São Paulo ,Mouse Gamer,120.0,2,Cliente_5009
37215,2024-11-23,Rio de Janeiro,Mouse Gamer,120.0,1,Cliente_7891
37216,2023-12-29,Rio de Janeiro,Mouse Gamer,120.0,1,Cliente_2730
37217,2024-06-21,Curitiba,Mouse Gamer,120.0,1,Cliente_22952
37218,2024-05-20,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_17620
37219,2023-07-30,Recife,iPhone 14,5500.0,1,Cliente_7457
37220,2024-10-06,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_3811
37221,2023-08-23,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_24817
37222,2023-08-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_1005
37223,2023-10-16,Curitiba,Notebook HP,3200.0,2,Cliente_8158
37224,2024-04-08,São Paulo,Mouse Gamer,120.0,3,Cliente_26708
37225,2023-06-28,Recife,Mouse Gamer,120.0,1,Cliente_26941
37226,2024-03-07,Salvador,"Monitor 27""",1200.0,1,Cliente_4835
37227,2024-11-17,Curitiba,Notebook HP,3200.0,1,Cliente_28868
37228,2023-02-17,São Paulo,"Monitor 27""",1200.0,1,Cliente_25933
37229,2024-04-30,Porto Alegre,Cabo HDMI,40.0,2,Cliente_8234
37230,2023-11-19,Rio de Janeiro,Teclado Mecânico,250.0,2,Cliente_26798
37231,2023-03-28,São Paulo,"Monitor 27""",1200.0,2,Cliente_29878
